imdbId,tvdbId,tmdbId
tt0030337,49842,76848
tt0023749,44610,81545
tt0024214,120632,91150
tt1799521,,852135
tt0201824,,914219
tt1839591,18003,91333
tt0301657,,546981
tt0039668,74489,53510
tt0059704,49563,53619
tt0483180,61147,81168
tt0081032,74555,75891
tt0144480,,913288
tt0051150,80666,85237
tt0036533,49981,90465
tt2445418,,489645
tt1455241,,81311
tt0807702,163451,81075
tt0127310,155986,81296
tt0046020,36622,50694
tt1087444,287912,54788
tt0122080,78445,54611
tt0884805,121506,54267
tt0823692,265771,545940
tt0156060,,912712
tt0188639,183198,76129
tt0014686,,755696
tt0075859,97315,77061
tt0049801,100620,75637
tt1384763,214476,76439
tt0104402,187237,76794
tt2470684,299998,547970
tt7897102,307,506558
tt1460739,151138,81619
tt0398093,41456,76425
tt0027710,214846,81260
tt0345550,,85251
tt0188557,90968,85186
tt0049914,145564,489643
tt0077790,232294,544140
tt7535730,295428,504793
tt8243160,18269,545330
tt7875604,79717,504671
tt0272226,62683,53148
tt8835552,24103,548185
tt8219526,25811,544610
tt16303324,201265,850805
tt7388274,152829,544334
tt3838692,,547360
tt11701652,,761280
tt2916814,293831,490177
tt4998632,147732,763285
tt10855768,,768362
tt15085784,222892,852851
tt0204573,,770044
tt1369647,108777,50454
tt32063728,,850888
tt1881087,,76035
tt5848362,,532533
tt13517364,,747534
tt5544224,,491020
tt11055900,,853090
tt0058475,217104,129062
tt0068713,4575,32613
tt0409965,104348,126004
tt0780486,46427,12855
tt0075214,36952,39419
tt1825837,74477,79360
tt0098375,16126,39195
tt0055436,197920,93767
tt0116977,95098,104619
tt0033868,165517,38770
tt0065825,44220,99356
tt0045665,151158,101028
tt0050389,198151,79206
tt0057623,55686,136467
tt0100536,90202,97041
tt0027925,80348,79012
tt0009832,,936072
tt1995494,191170,136017
tt0065732,,129760
tt0074650,35905,100224
tt1757939,103905,102873
tt0110212,79549,131514
tt0182236,112078,124955
tt1442512,61460,38983
tt0071485,,403693
tt0317154,214667,78982
tt0306644,214668,78983
tt1734433,12109,96599
tt1848784,115438,121725
tt0073006,122012,121394
tt1617250,151248,79456
tt0024077,180037,342489
tt0044347,,326180
tt0103916,,897364
tt0110084,200631,127824
tt1844203,18673,121676
tt0332426,,963153
tt0044864,50246,121700
tt1857797,15700,127329
tt1604608,,78960
tt0103740,170660,389752
tt0019992,216699,120834
tt0038163,108683,101850
tt0052428,,135540
tt0815238,,1247281
tt0188885,196039,129376
tt0048480,62569,131049
tt0042934,55555,124585
tt0965440,79070,39366
tt6573544,121528,91109
tt0050431,229783,325505
tt2752758,8937,79316
tt0136462,,1300520
tt0149613,217135,129764
tt2137104,,1026930
tt0353236,,1010988
tt0353722,,880052
tt1229801,,793747
tt1782462,88963,88336
tt3693878,114215,334312
tt4216890,57895,340616
tt0097875,176305,337002
tt4714782,5547,340676
tt0267902,250371,346254
tt1527821,,125134
tt0046526,,881980
tt1502397,25615,38700
tt0032726,109874,85232
tt1134846,105769,127604
tt0483766,219422,174559
tt0051410,206727,337771
tt0195369,124690,79209
tt8847384,,948160
tt0059681,89100,121547
tt0133246,107170,128343
tt0269197,197551,79095
tt3084562,,889497
tt1002540,214680,79156
tt2200975,,328313
tt9466814,145583,793032
tt2448028,91690,174350
tt2332604,217328,134045
tt1632703,100415,85721
tt20563504,,1015576
tt15012948,,1027832
tt15620810,,878974
tt13224254,,790740
tt0378297,,1244233
tt22262504,,1027984
tt0328094,,91433
tt15807910,,1013228
tt3331548,73399,339849
tt20202928,,1249358
tt27530559,,1246021
tt29566944,,1234410
tt3359868,,331436
tt0067100,,85676
tt28377588,,1221198
tt37166296,,1247653
tt38095263,,1327769
tt1172991,7488,44129
tt0081323,17747,4499
tt0058663,20815,46690
tt0129854,64779,40479
tt0032179,42378,46832
tt0031225,15168,43828
tt0105187,30576,31692
tt0031619,25928,43836
tt0100911,12360,31923
tt0289054,38435,44768
tt0094593,14469,38965
tt0275902,107338,44704
tt0066789,65248,4386
tt0073714,36589,47313
tt1316536,5662,46420
tt0439182,32100,46336
tt1270761,5529,46261
tt0250720,15247,39180
tt0054307,58772,462357
tt1249311,120731,46474
tt0056417,23935,31804
tt0030386,61993,43846
tt0210767,,461480
tt0029002,36347,31903
tt0404535,213282,56227
tt0027078,49524,47236
tt0175047,40723,56125
tt0158304,238689,445542
tt0154046,238228,562188
tt1548559,26778,56041
tt0027345,62101,43871
tt0088155,96076,56141
tt1447800,40006,44740
tt0349058,256595,318878
tt0161942,41210,46009
tt0115811,212129,47183
tt0251674,248707,317036
tt0015920,204692,472216
tt0448552,176697,472118
tt2236636,,401948
tt0234312,171022,445505
tt0090081,213270,56139
tt0069318,103231,40210
tt0114583,,44666
tt0039003,44562,45828
tt0080546,54787,38920
tt0106476,54826,44581
tt1225757,,464039
tt1189267,211715,43926
tt0170209,240117,439218
tt0337024,81618,39017
tt0033657,227901,459494
tt0117886,113162,461322
tt0091571,233409,471443
tt0220029,138632,46306
tt0278522,74200,46430
tt0441641,81546,39064
tt1865460,36056,43910
tt0036592,197636,389599
tt1602480,52217,45889
tt0108478,106368,56051
tt6731490,289669,390099
tt4087850,,318941
tt0158803,245837,561104
tt0300525,74603,40010
tt0048984,177637,317443
tt0265458,46970,47185
tt4769836,7544,389053
tt0154283,238254,560998
tt1959563,349,390043
tt4557956,20441,390053
tt5653604,149724,458970
tt6292874,,401704
tt0318373,254584,562509
tt5610316,,440208
tt5446556,284988,438152
tt0302528,,471751
tt0311288,206510,562388
tt6346162,67029,462477
tt5155486,,445786
tt6272504,90669,459332
tt0213046,244154,458562
tt0070517,100520,438168
tt0062972,253580,438023
tt0157611,121613,388681
tt6042062,178685,463896
tt9239882,301705,561295
tt7295884,292304,474403
tt0093707,,472935
tt7937958,,463989
tt0036869,,316983
tt5815858,64487,464088
tt6611490,191341,471864
tt6709502,75121,562466
tt0203080,243270,438670
tt0115003,,317913
tt0882765,,39054
tt0431154,,46181
tt0765426,264934,308132
tt0083906,20751,37943
tt1625857,111823,55003
tt1209319,100695,37531
tt1014762,6082,62320
tt0064397,66977,64079
tt0120199,9414,10690
tt0057831,3060,10604
tt0068954,39314,30489
tt0043382,,555640
tt1244658,7926,39957
tt0041509,17380,40206
tt0091251,7042,25237
tt0085496,18592,8220
tt0055844,26695,43685
tt0038190,16486,30177
tt0371246,3140,2539
tt0378867,46313,5591
tt1545759,9611,61404
tt0181049,66327,55131
tt1621032,214877,81897
tt0069234,30279,36886
tt0242798,76052,43988
tt0057864,97241,62755
tt0041727,65887,106259
tt0253987,170388,62700
tt0117214,20054,43976
tt0048976,37063,62648
tt0043340,73943,37084
tt1500701,52351,61893
tt0442279,,398450
tt0103615,,250029
tt0023973,36499,81110
tt1821489,166448,80512
tt1410243,123652,62072
tt0085908,189174,252895
tt1056231,,80719
tt0071331,87315,105860
tt1463485,,364535
tt0329731,85761,82832
tt0069924,58956,105902
tt0091130,74935,105619
tt2125427,140006,81225
tt0054614,90960,37038
tt0156258,238474,304658
tt0322027,,304574
tt0082346,17053,39868
tt0051666,44643,37079
tt1043673,23735,25543
tt0155978,238444,304520
tt0051211,73234,255784
tt2139855,102419,82745
tt0053315,,402670
tt0071889,188207,252059
tt0272125,45381,105427
tt0107084,,54817
tt0238292,247592,559289
tt0059438,,81594
tt1179063,,813351
tt1503116,213256,56036
tt1846771,,81630
tt0184399,194080,404996
tt3679458,173350,251341
tt0037990,55433,106826
tt0178211,68057,82207
tt2452266,,304818
tt0300594,108750,79041
tt0043657,52514,79428
tt3197558,152514,250662
tt0200839,242996,253039
tt1422674,23254,36917
tt2377414,79184,302036
tt3808342,6572,336050
tt4014108,,304843
tt0440509,,1059293
tt0028774,125324,334789
tt0192737,242021,556986
tt0054781,64990,368174
tt4163296,187359,300366
tt0177929,240514,557029
tt0099375,97689,251491
tt0204995,,403531
tt1110068,121834,105877
tt4839170,148625,404490
tt0166230,,555911
tt0347413,256493,300347
tt1411276,23622,33570
tt6852178,,399178
tt12819466,,797413
tt1603461,66523,106697
tt5264964,128742,539300
tt11276696,,608552
tt21626948,,1054140
tt0263161,249964,599070
tt1969047,205351,301897
tt11610602,,605482
tt18283920,,1062791
tt0345094,67821,364475
tt4531872,,254928
tt0052736,83445,110847
tt0142652,61888,108747
tt0080487,3856,11977
tt0110463,14879,31027
tt0344604,19402,16932
tt0082044,,30746
tt1582519,80488,56986
tt0083707,,30824
tt0112913,4210,11220
tt0113081,19840,11084
tt0099558,4256,10975
tt0095613,58957,107569
tt0379296,71742,57337
tt0323531,13605,30806
tt0195256,27386,112698
tt0061759,74008,31125
tt0154391,,308683
tt0265709,33809,31008
tt0039357,47417,107874
tt0217680,40565,44108
tt0099271,42706,30655
tt0417453,106829,56371
tt0081107,47518,119169
tt0299547,112145,111738
tt0366917,157897,56716
tt0126922,,306288
tt1863370,61598,61942
tt0079756,35709,109251
tt0078817,,617931
tt0092288,46614,109213
tt0473310,81805,31248
tt8883402,,1187803
tt0062773,40664,112630
tt0050960,106983,56309
tt1152822,20231,43942
tt1971403,38678,119457
tt0839861,216320,112746
tt0071661,117575,5730
tt0122117,99122,436441
tt0280700,,573210
tt0231816,,309146
tt0063194,61965,111999
tt0318532,97813,308238
tt0113026,46269,62127
tt0163306,239126,436412
tt0252060,58010,31266
tt0032132,51360,309625
tt1517148,55440,107765
tt0234701,216113,108384
tt0221016,,305669
tt0099825,177883,31239
tt0060735,107973,63007
tt2113073,32672,119093
tt1932718,11279,112200
tt1411695,,1100653
tt0784828,,1093672
tt0456980,21232,109080
tt0346575,,1191778
tt3571962,,1069145
tt0098086,52107,30699
tt0037307,146438,312028
tt3833746,80931,308063
tt1473002,,1100560
tt0791298,265252,436852
tt0031187,,1091286
tt0021882,73087,305990
tt0310837,76841,30835
tt0073730,231937,307012
tt0087109,233067,567278
tt6949846,,1098795
tt0757342,120738,112061
tt0072627,73344,107834
tt8739752,63486,570661
tt0138311,70445,112448
tt0141978,,307262
tt9024096,202411,623273
tt1053266,,1194812
tt8088056,27353,547311
tt0494903,264453,567640
tt27436539,,1075202
tt26227444,,1073485
tt23458798,,1099041
tt27350073,,1073644
tt27487628,,1111893
tt27997692,,1192956
tt26215446,,1073463
tt27775628,,1118166
tt15944018,,1122634
tt27540911,,1114777
tt6191390,35836,436496
tt18351592,,1073078
tt26731970,,1086011
tt26345064,,1074758
tt28079508,,1100419
tt17345798,,1073735
tt26260522,,1075386
tt13093834,,1126147
tt1605777,23980,82501
tt0071622,12412,8425
tt0913425,8164,8088
tt1446714,527,70981
tt0033603,123963,84875
tt0071297,17729,82224
tt1298540,41228,50077
tt0060474,2261,8290
tt0103030,7040,8222
tt0048316,20556,53879
tt1890373,15226,82529
tt0061597,16712,54178
tt0330073,,83220
tt0226232,79048,82279
tt0056630,49924,84937
tt0109444,2902,9331
tt0066167,45661,83124
tt0316768,15883,8325
tt0374916,76633,62027
tt0068024,107776,92690
tt0354490,137062,82965
tt0990359,52350,61887
tt0476323,110493,70648
tt0996932,104551,71001
tt0056568,59064,84164
tt0159318,190096,82859
tt0269587,46173,93553
tt0453748,215124,86411
tt0023291,49882,80876
tt0416099,110585,92771
tt0453188,57780,69587
tt0458050,71889,69598
tt0028214,71776,80700
tt1646985,101148,71559
tt1619277,119528,83403
tt2093109,153134,84192
tt0035766,39377,84651
tt0064895,106285,85644
tt0044905,57637,49616
tt0097049,63556,92869
tt1841828,307808,616110
tt0788164,67942,85801
tt0052756,,616497
tt1186656,85133,61966
tt2008444,,819020
tt0180422,,938019
tt0137362,152899,82119
tt1148786,207111,84367
tt0977636,,69580
tt0257451,,933457
tt0039271,55109,70134
tt0037621,156584,84792
tt2084098,38400,85878
tt1634329,180399,81881
tt0327005,255149,499110
tt0056209,87744,82937
tt1745958,32041,93077
tt0331621,92843,69590
tt0072156,77139,84104
tt2075310,32387,81914
tt1391122,189629,61631
tt0058601,178527,83123
tt0310246,58414,83070
tt1649430,177344,82723
tt1826593,43855,82760
tt1247681,105007,61868
tt0102490,,854830
tt8719276,,498642
tt0073934,215358,92767
tt4224072,,618291
tt1223319,,822351
tt0093922,153313,85661
tt1290082,76983,61629
tt0094009,,497071
tt0317791,,933276
tt0304776,27802,49908
tt0026831,50006,92946
tt1038904,108289,49765
tt0265283,,903101
tt0009686,224336,616136
tt2234120,,700517
tt0156904,76940,49808
tt0020955,,904367
tt5093808,294338,495223
tt0314573,,832039
tt6980988,111871,495967
tt7007456,294417,495934
tt1836940,,85464
tt0018852,,904852
tt0012978,,845309
tt13276160,290162,856434
tt14280366,,845140
tt18083578,,937249
tt21799818,,856267
tt1566560,,818150
tt8115996,,854765
tt7529650,,499191
tt0211942,,84661
tt1058017,4032,23082
tt1193138,1579,22947
tt0821442,13170,23538
tt0331632,1132,11024
tt0117887,6184,9591
tt1934234,11941,96714
tt0470055,2975,9592
tt0855852,32818,25746
tt0405325,3269,11459
tt0089961,7195,13764
tt0112697,1995,9603
tt0279231,32102,25797
tt0419887,7568,7979
tt0085900,13119,12504
tt0023753,28660,25694
tt0074857,31465,25699
tt0249873,217443,136170
tt1422020,6835,43920
tt0081043,46765,2381
tt0116242,5425,9716
tt0102744,9260,9588
tt0190882,103186,25653
tt0071797,60838,84922
tt0070481,71224,45827
tt0047454,,136180
tt0043792,60808,108232
tt0147802,55607,130095
tt0082622,20242,22167
tt2365823,,133763
tt0080842,122004,79785
tt0365552,55427,108526
tt1606267,30351,44613
tt2357201,37843,106741
tt1609158,57924,79955
tt1029167,16488,13390
tt0101366,29177,44796
tt1620933,31842,96398
tt0049484,125067,79512
tt0937391,142380,23610
tt0260492,107025,232242
tt0950739,12082,13522
tt0251602,127655,79595
tt0453540,176605,96455
tt1405500,21939,44944
tt0110826,74224,125089
tt0103896,209857,256187
tt0496905,,44767
tt1681372,62570,130942
tt0838254,116633,44074
tt0359254,159828,79767
tt0357812,217126,129652
tt0035031,156818,126594
tt0071991,,79555
tt0093840,86838,80047
tt0845535,212034,46417
tt0403267,75759,22619
tt0039356,53829,259470
tt0033946,,96169
tt0049540,32650,130297
tt0043043,52519,79524
tt3553516,80376,259277
tt3233224,92881,258310
tt0069374,113003,125754
tt0114007,81296,125587
tt0047475,53637,235408
tt0041345,204675,96030
tt1519322,105398,79626
tt1292566,3536,259694
tt4382376,38605,435580
tt0079190,87874,132974
tt0068513,,95799
tt2361317,2638,259695
tt0133195,,1063816
tt0070910,52645,96350
tt0277800,52159,38685
tt0135482,204799,225509
tt0479550,148646,126238
tt2983580,,401390
tt1942899,,258702
tt1681371,69461,79640
tt0384958,259005,442509
tt14128670,157543,800510
tt0137879,,1265181
tt15559694,,1075494
tt11816092,287555,798159
tt25032152,,1073736
tt26441793,,1075840
tt0069087,63079,96289
tt8752572,,1082522
tt27134153,,1079325
tt27051815,,1076157
tt23873334,,1062353
tt26903181,,1066575
tt0263160,,963680
tt8501696,,1252848
tt30460922,,1316859
tt1314270,,79542
tt30130656,,1354420
tt11434394,,489809
tt0323872,13729,11083
tt0115438,6840,9401
tt1421360,,941667
tt0076729,2753,11006
tt1437357,17191,77560
tt0119951,6074,9403
tt0106438,36550,94794
tt0022436,63727,109435
tt0097474,2587,11361
tt1814819,17264,50210
tt0066639,,94466
tt0119896,7380,9413
tt1817209,47347,91973
tt1305591,6657,50321
tt0120090,68875,92603
tt0059856,55301,92432
tt0119859,13838,77223
tt0046384,60919,109539
tt2018129,162630,74113
tt1546005,120747,73640
tt0087002,87146,74370
tt0071859,98340,54001
tt0083155,41722,91880
tt1483778,120289,53988
tt0090870,186913,92129
tt1911600,11648,77635
tt0026267,28466,53827
tt0112621,106403,77226
tt0089163,12607,80752
tt0425406,104960,50301
tt0048617,99407,74005
tt1407065,15263,91549
tt1838729,214240,71351
tt0314841,215348,92531
tt4322012,216476,116187
tt0287934,25669,77633
tt1633175,212482,49957
tt0250297,,81000
tt1735853,118829,73976
tt1223079,214234,71074
tt0097317,,111522
tt0104267,77532,71120
tt1579544,52531,81050
tt0071557,27082,77570
tt1620604,30898,50272
tt0409936,194028,80742
tt1383705,55146,74102
tt0193340,,917284
tt0010548,,740090
tt0459424,198094,77096
tt0119717,30995,53765
tt0054163,,776160
tt0064819,41076,92378
tt1995415,47212,77503
tt0120478,25453,54007
tt6446698,,54247
tt0078100,87550,111194
tt0011089,212968,53764
tt0077614,156833,80638
tt0050692,181173,92189
tt0042042,117174,116271
tt0371642,201254,70813
tt0332706,36694,71117
tt1511425,76347,92277
tt0476568,,707073
tt0370922,258099,500411
tt0902283,,53904
tt0374812,169490,92530
tt2168420,,918856
tt0182401,,916210
tt1886593,106599,73659
tt1033465,214378,74231
tt0183807,,1153924
tt0385077,89018,77288
tt0013224,,915911
tt1132438,84938,54101
tt1645989,,715240
tt0160223,,710644
tt0025138,124693,80963
tt0423925,,77125
tt1404055,,1100624
tt0396963,,91527
tt7381444,12696,503517
tt1090303,,736549
tt0072124,,70616
tt2076889,215327,91797
tt8846198,28947,542630
tt4223678,,500166
tt0997184,31411,83214
tt10693584,143018,739598
tt0240650,214815,80956
tt15348584,,916490
tt12616480,,916728
tt18272852,,776332
tt13773770,,807606
tt14051976,,917594
tt0765514,80622,502332
tt0091344,147014,31947
tt1185836,5614,22051
tt0094057,7730,22172
tt0042832,18795,32078
tt0089060,18423,27244
tt0368226,4231,17473
tt1232207,7825,22074
tt0093857,8704,16889
tt0017438,97097,27519
tt1039995,77292,31897
tt0060548,25151,28763
tt0096962,83745,220083
tt0073260,10663,27085
tt1135095,8742,27135
tt0090576,34407,2753
tt0074060,169528,268078
tt0103816,234263,317965
tt1077255,199142,27438
tt0120710,10081,28902
tt0168446,43105,26665
tt0026942,74714,31798
tt0096142,22498,27390
tt0078398,15322,28746
tt1045855,,286533
tt0834896,97099,27555
tt0497639,55939,174895
tt0009326,109234,174919
tt0360848,,148290
tt0054710,112892,146915
tt0198918,242780,285828
tt0171227,33971,27058
tt0055234,43185,169618
